loss,hyperparameters,iteration,runtime
-0.9366627591094723,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.9107541776480081, 'n_estimators': 205, 'random_state': 0}",13,432.99195182789117
-0.9734859274487759,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.3067756402468068, 'n_estimators': 115, 'random_state': 0}",14,129.22857352811843
-0.9189228903994533,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': True, 'max_samples': 0.3446150920539509, 'n_estimators': 293, 'random_state': 0}",15,210.09881591796875
-0.9372768038146839,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.7071737252656456, 'n_estimators': 289, 'random_state': 0}",16,477.53205192647874
-0.926511961018682,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': True, 'max_samples': 0.44895426387587145, 'n_estimators': 70, 'random_state': 0}",17,58.41911114938557
-0.9325010596526425,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': True, 'max_samples': 0.5896824754411679, 'n_estimators': 381, 'random_state': 0}",18,402.43353879544884
-0.9740220728385856,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.36967812459491145, 'n_estimators': 457, 'random_state': 0}",19,588.3773559909314
-0.9707449211834704,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.06916829077762487, 'n_estimators': 245, 'random_state': 0}",20,104.67024759855121
-0.9734904126118838,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.49269827352151585, 'n_estimators': 258, 'random_state': 0}",21,411.5584846045822
-0.972243435154908,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.5716359303536629, 'n_estimators': 67, 'random_state': 0}",22,120.53419734723866
-0.9735696883939241,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.4436328522324929, 'n_estimators': 190, 'random_state': 0}",23,279.18216689210385
-0.9736346715704807,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.19535398383554442, 'n_estimators': 377, 'random_state': 0}",24,304.6909544225782
-0.9711215867897025,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.5981320302854205, 'n_estimators': 28, 'random_state': 0}",25,52.568043963983655
-0.9734109279598957,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.4000314239726878, 'n_estimators': 126, 'random_state': 0}",26,174.36700734402984
-0.9738138598136935,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.20234686123135429, 'n_estimators': 457, 'random_state': 0}",27,381.9204501975328
-0.9733641345097339,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.19320530291015206, 'n_estimators': 145, 'random_state': 0}",28,116.2532121874392
-0.9731596440386225,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.13607807320031, 'n_estimators': 413, 'random_state': 0}",29,259.049049959518
-0.9737131072078343,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.24510609435526198, 'n_estimators': 215, 'random_state': 0}",30,201.6231968794018
-0.9719573658096211,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.09510467719871649, 'n_estimators': 262, 'random_state': 0}",31,134.35031970776618
-0.9731199879132767,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.5390413121239359, 'n_estimators': 200, 'random_state': 0}",32,327.778831939213
-0.9732665077907304,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.3734359476289298, 'n_estimators': 73, 'random_state': 0}",33,95.80882714968175
-0.9738588528309673,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.26199410181277805, 'n_estimators': 248, 'random_state': 0}",34,257.05402908381075
-0.9721349393126786,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.6728926601765302, 'n_estimators': 455, 'random_state': 0}",35,1069.0058849370107
-0.9700585695827831,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.8098886489840286, 'n_estimators': 254, 'random_state': 0}",36,804.0507465321571
-0.9732846044279435,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.4812036457533002, 'n_estimators': 107, 'random_state': 0}",37,209.71650950424373
-0.9739555979896204,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.2855264295084527, 'n_estimators': 363, 'random_state': 0}",38,480.6448803571984
-0.9647990805163923,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': True, 'max_samples': 0.029980268552573353, 'n_estimators': 147, 'random_state': 0}",39,53.2881363639608
-0.9704079902212642,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.12854999854976648, 'n_estimators': 34, 'random_state': 0}",40,25.83060689922422
-0.9723380132475288,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.648125378506342, 'n_estimators': 425, 'random_state': 0}",41,931.6686757439747
-0.9731353776494727,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': True, 'max_samples': 0.3066583233094863, 'n_estimators': 59, 'random_state': 0}",42,59.469792681746185
-0.9245295467967223,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.0030910808411537816, 'n_estimators': 295, 'random_state': 0}",43,80.76096075493842
-0.9737982351646313,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.41694858692756426, 'n_estimators': 453, 'random_state': 0}",44,705.330679340288
-0.9379493632113938,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': True, 'max_samples': 0.8166814233248689, 'n_estimators': 214, 'random_state': 0}",45,288.634738272056
-0.9733546543031355,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.33605450215082544, 'n_estimators': 90, 'random_state': 0}",46,108.28876506909728
-0.9308314381769373,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': True, 'max_samples': 0.5260558827950338, 'n_estimators': 247, 'random_state': 0}",47,244.47104001883417
-0.9737522765351752,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.23327739450136287, 'n_estimators': 211, 'random_state': 0}",48,187.6700591398403
-0.9267383868885517,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.37572894174533333, 'n_estimators': 290, 'random_state': 0}",49,257.8995654983446
-0.9729651152760492,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': True, 'max_samples': 0.1411441262121361, 'n_estimators': 363, 'random_state': 0}",50,222.15631596185267
-0.9368144291195797,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.6398051905003639, 'n_estimators': 409, 'random_state': 0}",51,633.2452248577029
-0.9739353276435226,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.30755216175753086, 'n_estimators': 462, 'random_state': 0}",52,532.2550729280338
-0.9689131692317055,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': True, 'max_samples': 0.051515693315044936, 'n_estimators': 168, 'random_state': 0}",53,65.53010602388531
-0.928637555307164,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.43416354489596154, 'n_estimators': 391, 'random_state': 0}",54,412.509082114324
-0.9739976766239768,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.290514136481293, 'n_estimators': 334, 'random_state': 0}",55,366.9828832373023
-0.9735319131251732,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.4667274870957271, 'n_estimators': 185, 'random_state': 0}",56,284.9179586544633
-0.9310386470012926,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': True, 'max_samples': 0.5347845796622528, 'n_estimators': 330, 'random_state': 0}",57,331.84091263916343
-0.9740310383575356,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.370304155284164, 'n_estimators': 464, 'random_state': 0}",58,609.9255211399868
-0.962245056314553,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.9696529231297928, 'n_estimators': 460, 'random_state': 0}",59,1264.2550168680027
-0.9681371922113557,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.8849962375811459, 'n_estimators': 181, 'random_state': 0}",60,473.8152459869161
-0.9211573519916445,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy',
            max_depth=52983, max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=0.0005254964145084773,
            min_samples_split=0.03703819684650395,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': True, 'max_samples': 0.38680750733977387, 'n_estimators': 311, 'random_state': 0}",61,246.23104156460613
-0.9710697834565002,"{'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=15,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'), 'bootstrap': False, 'max_samples': 0.7354525411172933, 'n_estimators': 101, 'random_state': 0}",62,229.43292429391295
